customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Churn_Binary,tenure_group,avg_monthly_charge,num_services,has_premium_support,charge_per_service,is_new_month_to_month,is_long_term_customer,Partner_enc,Dependents_enc,PhoneService_enc,PaperlessBilling_enc,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_enc
9331-NXCCV,Male,0,No,Yes,10,Yes,Yes,81.76,774.86,No,0,0-12,77.49,6,0,13.63,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1960-BKYRC,Male,0,Yes,No,3,Yes,No,24.16,65.71,Yes,1,0-12,21.9,2,0,12.08,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
8533-VUXGZ,Male,0,No,Yes,66,Yes,No,61.9,4083.4,No,0,61-72,61.87,2,0,30.95,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
3885-UPUQQ,Female,0,Yes,Yes,53,Yes,Yes,76.51,4079.64,No,0,49-60,76.97,3,0,25.5,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
6545-UTDVN,Female,0,Yes,No,3,Yes,No,91.56,305.37,Yes,1,0-12,101.79,5,0,18.31,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3907-NZWVM,Female,1,Yes,Yes,48,Yes,No,67.55,3264.96,No,0,25-48,68.02,4,0,16.89,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8056-KRQGG,Male,0,No,Yes,6,Yes,Yes,23.11,145.07,No,0,0-12,24.18,1,0,23.11,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1550-DLMEK,Female,0,No,No,70,Yes,No,81.8,5687.92,Yes,1,61-72,81.26,4,0,20.45,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
6436-GIJNJ,Female,0,Yes,No,6,Yes,Yes,104.79,558.03,Yes,1,0-12,93.0,5,0,20.96,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7631-ILJER,Female,0,No,No,2,Yes,Yes,99.64,301.8,Yes,1,0-12,150.9,7,1,14.23,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3118-HUYRX,Male,0,No,No,6,Yes,Yes,89.63,556.25,Yes,1,0-12,92.71,6,0,14.94,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
8686-MUILN,Male,0,No,No,68,Yes,Yes,18.46,1199.09,Yes,1,61-72,17.63,1,0,18.46,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
9643-WMQFU,Male,0,No,No,60,Yes,No,104.76,6371.27,No,0,49-60,106.19,7,0,14.97,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
5976-NTQBH,Female,1,No,No,9,Yes,No,87.98,726.95,No,0,0-12,80.77,6,1,14.66,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2590-TAFPS,Male,0,Yes,No,1,Yes,No,87.83,85.74,Yes,1,0-12,85.74,7,0,12.55,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
5529-WXDYP,Male,0,Yes,Yes,10,Yes,Yes,63.22,614.98,No,0,0-12,61.5,3,0,21.07,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
6725-CQSPC,Male,0,No,No,5,Yes,Yes,85.47,464.88,No,0,0-12,92.98,7,0,12.21,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
5708-YSDYY,Female,1,No,Yes,9,Yes,No,83.84,746.43,Yes,1,0-12,82.94,5,0,16.77,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2524-UKPLU,Male,1,No,No,31,Yes,No,85.36,2625.64,No,0,25-48,84.7,5,0,17.07,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
9968-UYYCG,Female,0,No,No,39,Yes,No,84.77,3348.94,No,0,25-48,85.87,4,0,21.19,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7495-PBCNQ,Female,0,No,No,41,No,No,65.51,2635.87,No,0,25-48,64.29,2,0,32.76,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2509-EDOAO,Female,0,No,No,15,Yes,Yes,27.36,373.54,No,0,13-24,24.9,1,0,27.36,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5282-MRNST,Male,0,No,No,10,Yes,Yes,102.86,1005.65,Yes,1,0-12,100.56,5,0,20.57,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
9280-UNMGP,Female,0,Yes,Yes,10,Yes,Yes,94.31,933.11,No,0,0-12,93.31,5,0,18.86,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2252-YVDUD,Female,0,No,No,3,Yes,No,92.37,168.32,Yes,1,0-12,56.11,7,1,13.2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7490-CMRSK,Female,1,No,Yes,3,Yes,Yes,85.55,269.34,Yes,1,0-12,89.78,3,0,28.52,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
9293-UFRSI,Male,0,Yes,No,65,Yes,Yes,102.05,6609.45,No,0,61-72,101.68,6,0,17.01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7643-XVTQH,Male,0,Yes,No,45,No,Yes,72.95,3390.4,No,0,25-48,75.34,3,0,24.32,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
8156-JNIIE,Male,0,No,No,7,Yes,Yes,83.38,497.67,Yes,1,0-12,71.1,6,1,13.9,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
9650-DCYOL,Male,0,No,No,71,Yes,Yes,74.56,5259.09,No,0,61-72,74.07,5,0,14.91,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
7636-JDSEO,Male,0,Yes,Yes,62,Yes,No,94.6,5783.14,No,0,61-72,93.28,7,0,13.51,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
9540-YJUPM,Male,0,Yes,Yes,17,Yes,No,118.75,2029.18,No,0,13-24,119.36,7,0,16.96,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2259-JQZAS,Male,0,Yes,No,7,Yes,Yes,99.55,741.35,Yes,1,0-12,105.91,5,0,19.91,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8616-YLDHW,Female,0,Yes,Yes,12,No,Yes,88.86,1131.97,Yes,1,0-12,94.33,5,0,17.77,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8900-QDDMP,Male,0,No,No,12,Yes,Yes,83.11,1050.25,No,0,0-12,87.52,6,1,13.85,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1291-ROACL,Female,0,No,No,9,Yes,No,69.97,600.5,No,0,0-12,66.72,6,0,11.66,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
7502-VLHZL,Female,0,No,No,48,Yes,No,88.02,4229.96,Yes,1,25-48,88.12,5,0,17.6,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
3838-LAHNX,Male,0,Yes,Yes,17,Yes,Yes,82.33,1351.06,Yes,1,13-24,79.47,6,0,13.72,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
7643-UOCKZ,Female,1,Yes,Yes,49,No,Yes,19.52,1023.45,No,0,49-60,20.89,0,0,19.52,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1397-WRHUV,Male,1,Yes,No,70,Yes,No,75.4,5270.11,No,0,61-72,75.29,3,0,25.13,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1388-CRZAR,Female,0,No,No,6,Yes,No,25.11,223.13,Yes,1,0-12,37.19,2,0,12.56,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2228-QQCRX,Male,0,No,No,70,Yes,No,19.89,1386.53,No,0,61-72,19.81,2,0,9.94,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
8770-AGGLD,Female,0,Yes,No,12,Yes,Yes,73.02,898.91,Yes,1,0-12,74.91,2,0,36.51,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8688-UVFAX,Male,0,No,No,19,Yes,Yes,108.44,2031.53,Yes,1,13-24,106.92,7,0,15.49,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
3599-RXAAA,Male,0,Yes,Yes,12,Yes,Yes,95.61,1158.89,No,0,0-12,96.57,6,0,15.94,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
2406-BVPZU,Male,0,Yes,No,35,Yes,No,24.01,879.3,No,0,25-48,25.12,2,0,12.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
9667-GHWGB,Female,0,No,No,51,Yes,Yes,80.76,4103.83,Yes,1,49-60,80.47,5,0,16.15,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7021-UZYDU,Female,0,Yes,No,5,Yes,No,100.24,469.96,Yes,1,0-12,93.99,5,0,20.05,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8614-SVVLB,Male,0,No,No,18,Yes,Yes,90.51,1619.95,No,0,13-24,90.0,8,1,11.31,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5105-FCDSN,Male,0,Yes,No,41,Yes,Yes,73.42,2985.97,No,0,25-48,72.83,4,0,18.36,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
5858-TOQCW,Male,0,No,No,4,Yes,Yes,97.27,409.53,No,0,0-12,102.38,6,0,16.21,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5038-EVTBF,Female,0,Yes,Yes,4,Yes,No,62.06,342.91,Yes,1,0-12,85.73,4,0,15.52,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1141-HCSNZ,Male,0,Yes,Yes,26,No,No,67.5,1661.62,No,0,25-48,63.91,1,0,67.5,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
7744-PNBBQ,Male,0,Yes,No,12,Yes,Yes,104.74,1189.58,Yes,1,0-12,99.13,6,0,17.46,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1039-BFWLS,Female,0,No,No,2,Yes,Yes,74.35,149.74,Yes,1,0-12,74.87,4,0,18.59,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4703-EJCUE,Female,0,No,No,42,Yes,Yes,94.65,4001.07,No,0,25-48,95.26,6,0,15.78,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4387-ZPLOU,Male,1,No,No,47,Yes,Yes,95.68,4428.02,No,0,25-48,94.21,4,0,23.92,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
3290-QWOLD,Female,0,Yes,No,1,Yes,Yes,82.69,135.14,Yes,1,0-12,135.14,5,0,16.54,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3234-YOHKP,Male,1,Yes,Yes,64,Yes,Yes,78.31,5057.76,No,0,61-72,79.03,2,0,39.16,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
5837-SGQLY,Female,0,Yes,No,35,Yes,No,83.65,3001.67,No,0,25-48,85.76,4,0,20.91,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2421-DMNRK,Male,0,No,Yes,21,Yes,Yes,24.79,539.38,No,0,13-24,25.68,1,0,24.79,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
9222-MDDZD,Female,0,Yes,No,6,Yes,No,77.63,529.15,Yes,1,0-12,88.19,4,0,19.41,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9529-HCHPL,Female,0,Yes,No,7,Yes,Yes,92.07,686.58,No,0,0-12,98.08,5,1,18.41,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
8069-PKQZK,Female,0,No,Yes,12,Yes,No,70.23,919.12,Yes,1,0-12,76.59,6,0,11.7,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2380-KVFYP,Male,1,No,No,51,Yes,Yes,79.41,4023.46,No,0,49-60,78.89,5,0,15.88,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
6413-IXAHK,Female,0,Yes,No,59,Yes,No,80.54,4790.96,Yes,1,49-60,81.2,6,0,13.42,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5295-MDFCO,Male,0,Yes,No,30,No,No,94.02,2797.86,No,0,25-48,93.26,3,0,31.34,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
4157-OPSOQ,Male,0,Yes,Yes,63,Yes,No,71.11,4477.34,No,0,61-72,71.07,4,0,17.78,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
6283-QQIGU,Female,0,No,Yes,35,No,Yes,83.68,2784.2,Yes,1,25-48,79.55,3,0,27.89,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4083-OFLNQ,Male,0,Yes,No,35,Yes,No,73.41,2553.38,Yes,1,25-48,72.95,4,0,18.35,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
5736-JZNVT,Female,0,No,No,4,Yes,Yes,71.6,298.83,No,0,0-12,74.71,4,0,17.9,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
6024-XDXWN,Female,0,Yes,No,4,Yes,Yes,29.79,123.3,No,0,0-12,30.82,2,0,14.9,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7599-NGUGI,Male,0,No,Yes,38,Yes,Yes,85.13,3261.15,No,0,25-48,85.82,6,1,14.19,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
5673-VJMBD,Female,0,No,No,43,Yes,No,79.36,3450.51,No,0,25-48,80.24,5,0,15.87,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1503-BWVVB,Male,0,Yes,No,36,Yes,No,91.58,3260.63,Yes,1,25-48,90.57,4,0,22.9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1698-HOIME,Female,0,Yes,Yes,39,Yes,No,75.24,3011.31,No,0,25-48,77.21,4,0,18.81,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7576-IBTXA,Male,0,Yes,No,7,Yes,No,90.84,551.82,No,0,0-12,78.83,5,0,18.17,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4929-VSWKJ,Female,0,No,No,2,Yes,No,52.28,120.19,Yes,1,0-12,60.1,4,0,13.07,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7381-DGPRD,Male,0,No,No,10,Yes,No,89.37,755.4,Yes,1,0-12,75.54,5,0,17.87,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
5574-JNYBZ,Male,0,No,No,12,No,Yes,82.69,1063.26,No,0,0-12,88.6,2,0,41.34,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
5045-ULIUR,Male,0,Yes,Yes,8,Yes,Yes,95.12,725.56,Yes,1,0-12,90.7,5,0,19.02,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2296-STKYQ,Female,0,Yes,No,39,Yes,No,63.03,2542.14,No,0,25-48,65.18,4,0,15.76,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
4002-ARFTN,Female,0,No,Yes,51,Yes,Yes,96.76,4839.39,No,0,49-60,94.89,8,1,12.1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5200-ESEKV,Female,0,No,No,8,Yes,Yes,98.71,882.31,Yes,1,0-12,110.29,5,0,19.74,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9282-ZYOFV,Female,0,No,No,39,Yes,Yes,77.76,3024.89,No,0,25-48,77.56,4,0,19.44,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8213-ZQDNL,Female,0,No,No,32,Yes,Yes,98.15,3116.59,No,0,25-48,97.39,4,0,24.54,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8585-KICVT,Female,0,No,No,2,Yes,No,20.4,24.76,Yes,1,0-12,12.38,2,0,10.2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1371-LMMXD,Male,0,No,No,25,Yes,No,23.19,648.64,Yes,1,25-48,25.95,1,0,23.19,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
3756-EGXYB,Female,0,No,Yes,2,Yes,Yes,95.84,109.54,Yes,1,0-12,54.77,6,0,15.97,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
6688-GFHFM,Female,0,No,No,9,Yes,No,21.26,225.25,No,0,0-12,25.03,2,0,10.63,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9959-PSMAC,Male,1,No,No,33,No,Yes,74.86,2519.5,Yes,1,25-48,76.35,2,0,37.43,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
3419-GVVWQ,Male,0,No,No,49,Yes,Yes,25.75,1259.13,No,0,49-60,25.7,1,0,25.75,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
6005-QKRUT,Female,0,Yes,No,2,Yes,Yes,22.88,26.64,Yes,1,0-12,13.32,1,0,22.88,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
6523-BSJTO,Male,0,No,No,72,Yes,Yes,69.99,5035.01,No,0,61-72,69.93,3,0,23.33,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
8929-IYVIM,Female,0,No,No,1,Yes,Yes,22.61,18.8,Yes,1,0-12,18.8,1,0,22.61,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
5781-TRWJN,Male,0,Yes,No,11,No,Yes,97.89,1022.2,Yes,1,0-12,92.93,6,0,16.32,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
4877-XHPDW,Male,0,No,No,16,Yes,No,69.31,1137.3,No,0,13-24,71.08,5,0,13.86,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
4457-IPMWN,Female,0,Yes,No,4,Yes,Yes,94.52,413.68,Yes,1,0-12,103.42,6,0,15.75,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
5652-CAKZX,Male,0,Yes,Yes,26,Yes,Yes,69.03,1784.74,Yes,1,25-48,68.64,3,0,23.01,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6660-QKEAI,Male,0,Yes,No,23,Yes,Yes,97.74,2233.07,No,0,13-24,97.09,8,0,12.22,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
