customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,num_services,Cluster,Segment
5038-EVTBF,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,62.06,342.91,Yes,1,3,2,New Customers
1141-HCSNZ,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,67.5,1661.62,No,0,0,0,Loyal Customers
7744-PNBBQ,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.74,1189.58,Yes,1,4,2,New Customers
1039-BFWLS,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.35,149.74,Yes,1,2,2,New Customers
4703-EJCUE,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,94.65,4001.07,No,0,4,1,High-Value Customers
4387-ZPLOU,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,95.68,4428.02,No,0,3,1,High-Value Customers
3290-QWOLD,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.69,135.14,Yes,1,3,2,New Customers
3234-YOHKP,Male,1,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.31,5057.76,No,0,1,1,High-Value Customers
5837-SGQLY,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),83.65,3001.67,No,0,3,1,High-Value Customers
2421-DMNRK,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.79,539.38,No,0,1,0,Loyal Customers
9222-MDDZD,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.63,529.15,Yes,1,3,2,New Customers
9529-HCHPL,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),92.07,686.58,No,0,4,2,New Customers
8069-PKQZK,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.23,919.12,Yes,1,4,2,New Customers
2380-KVFYP,Male,1,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,79.41,4023.46,No,0,3,1,High-Value Customers
6413-IXAHK,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,80.54,4790.96,Yes,1,4,1,High-Value Customers
5295-MDFCO,Male,0,Yes,No,30,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.02,2797.86,No,0,2,1,High-Value Customers
4157-OPSOQ,Male,0,Yes,Yes,63,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),71.11,4477.34,No,0,3,1,High-Value Customers
6283-QQIGU,Female,0,No,Yes,35,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.68,2784.2,Yes,1,2,1,High-Value Customers
4083-OFLNQ,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),73.41,2553.38,Yes,1,3,1,High-Value Customers
5736-JZNVT,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.6,298.83,No,0,2,2,New Customers
6024-XDXWN,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.79,123.3,No,0,1,0,Loyal Customers
7599-NGUGI,Male,0,No,Yes,38,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.13,3261.15,No,0,5,1,High-Value Customers
5673-VJMBD,Female,0,No,No,43,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),79.36,3450.51,No,0,4,1,High-Value Customers
1503-BWVVB,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),91.58,3260.63,Yes,1,3,1,High-Value Customers
1698-HOIME,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,75.24,3011.31,No,0,3,1,High-Value Customers
7576-IBTXA,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.84,551.82,No,0,3,2,New Customers
4929-VSWKJ,Female,0,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.28,120.19,Yes,1,3,2,New Customers
7381-DGPRD,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.37,755.4,Yes,1,4,2,New Customers
5574-JNYBZ,Male,0,No,No,12,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,82.69,1063.26,No,0,1,2,New Customers
5045-ULIUR,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,95.12,725.56,Yes,1,4,2,New Customers
2296-STKYQ,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),63.03,2542.14,No,0,2,1,High-Value Customers
4002-ARFTN,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,96.76,4839.39,No,0,6,1,High-Value Customers
5200-ESEKV,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.71,882.31,Yes,1,4,2,New Customers
9282-ZYOFV,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),77.76,3024.89,No,0,3,1,High-Value Customers
8213-ZQDNL,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.15,3116.59,No,0,3,1,High-Value Customers
8585-KICVT,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,24.76,Yes,1,1,0,Loyal Customers
1371-LMMXD,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.19,648.64,Yes,1,1,0,Loyal Customers
3756-EGXYB,Female,0,No,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.84,109.54,Yes,1,5,2,New Customers
6688-GFHFM,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.26,225.25,No,0,1,0,Loyal Customers
9959-PSMAC,Male,1,No,No,33,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,74.86,2519.5,Yes,1,1,0,Loyal Customers
3419-GVVWQ,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.75,1259.13,No,0,1,0,Loyal Customers
6005-QKRUT,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.88,26.64,Yes,1,1,0,Loyal Customers
6523-BSJTO,Male,0,No,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),69.99,5035.01,No,0,2,1,High-Value Customers
8929-IYVIM,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.61,18.8,Yes,1,1,0,Loyal Customers
5781-TRWJN,Male,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.89,1022.2,Yes,1,5,2,New Customers
4877-XHPDW,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),69.31,1137.3,No,0,3,2,New Customers
4457-IPMWN,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.52,413.68,Yes,1,4,2,New Customers
5652-CAKZX,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,69.03,1784.74,Yes,1,2,2,New Customers
6660-QKEAI,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.74,2233.07,No,0,6,2,New Customers
3847-EGAPY,Female,1,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.97,452.85,No,0,5,2,New Customers
7216-LKHDP,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.88,144.78,No,0,1,0,Loyal Customers
6098-AKHES,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),87.71,3111.82,No,0,3,1,High-Value Customers
5731-QSZUQ,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,78.96,2898.52,No,0,2,1,High-Value Customers
8910-MZTQX,Female,0,No,No,62,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,95.71,5923.69,No,0,4,1,High-Value Customers
5635-SHZQU,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.87,1599.37,No,0,1,0,Loyal Customers
5146-WBCNT,Male,1,Yes,Yes,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),69.71,2308.28,Yes,1,4,2,New Customers
8282-LQOYR,Male,1,Yes,No,8,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),70.74,619.02,No,0,4,2,New Customers
4751-ZCZEH,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.9,1030.04,No,0,1,0,Loyal Customers
8392-TZTQJ,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,81.53,694.06,Yes,1,3,2,New Customers
1042-DHBNU,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,82.21,456.92,Yes,1,5,2,New Customers
9668-MWZWM,Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.31,2402.35,No,0,6,2,New Customers
3927-ZGKBU,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.01,266.73,No,0,1,0,Loyal Customers
6847-CFOOU,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),106.84,4161.29,Yes,1,4,1,High-Value Customers
3394-YLVGA,Female,0,Yes,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,620.87,No,0,0,0,Loyal Customers
1495-JYBJC,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,54.06,1281.77,Yes,1,0,0,Loyal Customers
9383-RTSRU,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.38,304.51,Yes,1,1,2,New Customers
1073-WTTKU,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.37,1354.33,No,0,1,0,Loyal Customers
4435-BXGCQ,Female,1,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.5,609.02,Yes,1,4,2,New Customers
3102-WLAYN,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),89.85,3597.41,Yes,1,3,1,High-Value Customers
3366-RNATK,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),84.18,3504.2,No,0,3,1,High-Value Customers
7297-XPRGG,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.14,64.12,No,0,1,0,Loyal Customers
4734-WNJUW,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,100.4,4964.94,No,0,4,1,High-Value Customers
9121-HSPLK,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.34,2350.29,No,0,6,2,New Customers
2030-HOXWE,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),107.64,4181.4,No,0,4,1,High-Value Customers
7113-CRILS,Male,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.9,1426.59,No,0,1,0,Loyal Customers
4823-UNZQH,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.39,1459.65,Yes,1,1,0,Loyal Customers
7976-KNDDO,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.16,5282.76,No,0,3,1,High-Value Customers
2680-ZWSTP,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.5,229.65,Yes,1,1,2,New Customers
1542-KMXFM,Female,1,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,52.49,192.43,No,0,1,0,Loyal Customers
4096-DCJCB,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),66.04,3499.19,Yes,1,3,1,High-Value Customers
4157-FOAHL,Female,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.07,1446.46,No,0,1,0,Loyal Customers
9667-QWILK,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),66.13,4268.53,No,0,1,1,High-Value Customers
8985-YZTNO,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,898.16,Yes,1,6,2,New Customers
9823-HJXKG,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),102.32,7138.81,No,0,3,1,High-Value Customers
6043-IXXHN,Male,0,No,Yes,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.69,923.05,No,0,5,2,New Customers
9854-TFPQQ,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,3733.82,Yes,1,4,1,High-Value Customers
1225-HWGHI,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.28,250.8,No,0,1,0,Loyal Customers
2596-EJWAH,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.93,6051.07,No,0,3,1,High-Value Customers
1545-OGUPU,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,105.93,6125.0,No,0,4,1,High-Value Customers
6713-LWMYZ,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,83.62,710.57,No,0,2,2,New Customers
6300-RGVRX,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,75.28,3056.23,Yes,1,3,1,High-Value Customers
3402-UMEEO,Male,0,Yes,No,26,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.83,2839.31,No,0,5,2,New Customers
3874-CLQIY,Male,0,No,No,51,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,76.17,3931.3,No,0,3,1,High-Value Customers
8015-NYLDA,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.02,716.27,Yes,1,4,2,New Customers
9441-YTCHB,Female,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.96,1013.41,No,0,1,0,Loyal Customers
1461-GOBZL,Male,1,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,82.86,1894.26,No,0,3,2,New Customers
3374-NUIBB,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.07,198.96,No,0,1,0,Loyal Customers
8667-CQJUB,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.58,2474.49,No,0,4,2,New Customers
9079-SLFZH,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.37,373.89,Yes,1,3,2,New Customers
5414-KFKDA,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),72.85,5018.24,No,0,2,1,High-Value Customers
3609-CKWEA,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,83.29,2199.89,Yes,1,4,2,New Customers
1999-NHMAI,Male,0,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,89.74,1513.28,No,0,5,2,New Customers
4690-LOUMV,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,84.71,32.08,Yes,1,5,2,New Customers
5767-GFIPG,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.66,520.72,Yes,1,6,2,New Customers
9226-MWRIF,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,74.16,Yes,1,1,0,Loyal Customers
7694-IGYMB,Male,1,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.09,891.03,No,0,3,2,New Customers
5452-LWSED,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.99,963.26,Yes,1,5,2,New Customers
6431-BIDAX,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.39,18.8,Yes,1,1,0,Loyal Customers
1808-AYEVA,Female,1,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,85.29,397.49,Yes,1,5,2,New Customers
2381-CSQMG,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),103.36,3994.63,No,0,4,1,High-Value Customers
1799-OFPRW,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),71.13,71.13,No,0,3,2,New Customers
5445-AHWNQ,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.33,258.41,Yes,1,1,0,Loyal Customers
5119-EXUZW,Female,1,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,705.59,No,0,0,0,Loyal Customers
3619-GGXOL,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.77,1447.63,No,0,1,0,Loyal Customers
9713-PXZCJ,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,95.06,4263.28,Yes,1,5,1,High-Value Customers
7606-VDIOU,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.02,389.69,No,0,5,2,New Customers
2016-PHFNK,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,266.46,No,0,1,0,Loyal Customers
6720-IVCWA,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,824.06,No,0,1,0,Loyal Customers
7622-JJASE,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.46,806.74,Yes,1,3,2,New Customers
6931-SVSHT,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.26,3222.03,Yes,1,5,1,High-Value Customers
8432-IDXDP,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),97.9,1391.89,No,0,3,2,New Customers
3126-DUDRS,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.03,3462.67,Yes,1,3,1,High-Value Customers
1541-EUNDZ,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.84,4173.74,No,0,3,1,High-Value Customers
3384-AYAOZ,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.91,796.49,Yes,1,1,0,Loyal Customers
6199-PKDOX,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.61,325.32,No,0,1,0,Loyal Customers
1819-WKNEQ,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.73,578.89,Yes,1,3,2,New Customers
2640-HSBLP,Female,1,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.39,162.84,Yes,1,2,2,New Customers
2188-HIRZV,Female,1,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.76,821.38,No,0,7,2,New Customers
2707-ABPEG,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.71,210.84,Yes,1,3,2,New Customers
8625-WVGQP,Male,0,No,Yes,55,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.89,5872.93,No,0,5,1,High-Value Customers
2667-ONKTR,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.5,1007.87,Yes,1,4,2,New Customers
5793-STOGT,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.08,420.1,Yes,1,1,0,Loyal Customers
